customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Daily_Value_Historical
2696-ECXKC,0,Female,0,1,1,55,1,1,Fiber optic,1,0,0,0,1,1,One year,0,Mailed check,100.9,5448.6,3.3190789473684212
2696-NARTR,1,Male,0,0,0,11,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,73.85,926.25,2.4292763157894735
2696-RZVZW,0,Male,0,1,0,68,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.05,1629.2,0.824013157894737
2697-NQBPF,0,Male,0,0,0,34,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,105.35,3540.65,3.4654605263157894
2700-LUEVA,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.75,20.75,0.6825657894736843
2703-AMTUL,0,Male,0,1,1,36,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,53.65,1939.35,1.7648026315789473
2706-QZIHY,0,Female,0,1,0,15,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.2,387.9,0.8289473684210527
2709-UQGNP,0,Male,0,0,0,10,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,51.65,524.5,1.699013157894737
2710-WYVXG,0,Female,0,0,0,3,1,0,DSL,1,1,0,1,0,1,Two year,0,Mailed check,71.1,213.35,2.338815789473684
2712-SYWAY,0,Female,0,0,0,1,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.7,25.7,0.8453947368421053
2716-GFZOR,0,Male,0,1,0,43,1,0,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Credit card (automatic),86.1,3551.65,2.8322368421052633
2717-HVIZY,0,Female,0,0,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,163.6,0.6595394736842106
2718-GAXQD,1,Female,1,1,1,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,46.0,181.6,1.5131578947368423
2718-YSKCS,0,Male,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.6,1387.45,0.6447368421052633
2719-BDAQO,1,Male,0,0,0,17,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Electronic check,93.85,1625.65,3.0871710526315788
2720-FVBQP,0,Female,0,1,1,6,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.95,273.25,1.6101973684210529
2720-WGKHP,1,Male,1,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.0,181.7,3.0921052631578947
2722-JMONI,1,Female,1,1,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.55,49.55,1.6299342105263157
2722-VOJQL,1,Male,0,0,0,64,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),105.65,6903.1,3.4753289473684212
2724-FJDYW,0,Male,0,0,1,39,0,0,DSL,0,0,1,1,1,1,One year,0,Bank transfer (automatic),54.85,2191.7,1.804276315789474
2725-IWWBA,0,Male,0,1,1,46,1,0,DSL,1,0,1,1,0,0,One year,0,Mailed check,56.9,2560.1,1.8717105263157896
2725-KXXWT,1,Male,0,1,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.75,90.75,2.9851973684210527
2725-TTRIQ,0,Female,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),84.2,5986.55,2.7697368421052633
2729-VNVAP,0,Female,0,1,1,33,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.8,641.35,0.6513157894736843
2731-GJRDG,0,Female,0,0,0,32,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Bank transfer (automatic),109.55,3608.0,3.603618421052632
2732-ISEZX,0,Female,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.5,104.3,0.674342105263158
2737-WFVYW,1,Female,0,0,0,2,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,45.25,85.5,1.4884868421052633
2737-YNGYW,1,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.55,184.1,2.6496710526315788
2739-CACDQ,0,Female,1,0,0,17,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),82.65,1470.05,2.7187500000000004
2739-CCZMB,0,Male,0,0,1,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.35,122.0,0.6694078947368421
2740-JFBOK,0,Male,0,0,0,10,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.0,226.55,0.7894736842105263
2740-TVLFN,0,Male,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,50.15,50.15,1.649671052631579
2746-DIJLO,0,Female,0,0,0,41,1,1,DSL,0,1,0,0,0,0,One year,1,Credit card (automatic),56.3,2364.0,1.8519736842105263
2748-MYRVK,1,Female,0,0,0,63,1,1,Fiber optic,0,1,0,0,1,1,One year,0,Bank transfer (automatic),99.9,6137.0,3.286184210526316
2749-CTKAJ,0,Male,0,1,1,22,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.15,419.9,0.662828947368421
2750-BJLSB,0,Female,0,0,0,47,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,103.7,4730.6,3.411184210526316
2753-JMMCV,0,Male,0,0,0,65,1,1,DSL,0,1,1,1,0,1,Two year,1,Credit card (automatic),74.2,4805.65,2.4407894736842106
2754-SDJRD,0,Female,1,0,0,8,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),100.15,908.55,3.2944078947368425
2754-VDLTR,1,Male,0,0,1,10,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,95.2,930.4,3.1315789473684212
2754-XBHTB,1,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),77.65,714.15,2.554276315789474
2758-RNWXS,0,Male,0,0,0,35,1,0,Fiber optic,1,0,0,1,0,1,One year,1,Electronic check,89.2,3251.3,2.93421052631579
2761-OCIAX,1,Male,1,0,0,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,165.4,2.4572368421052633
2761-XECQW,0,Male,1,1,0,8,0,0,DSL,0,1,1,0,0,1,Month-to-month,1,Mailed check,43.35,371.4,1.4259868421052633
2770-NSVDG,0,Male,0,1,0,24,0,0,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,29.1,688.0,0.9572368421052633
2773-MADBQ,0,Female,0,0,0,36,0,0,DSL,1,1,1,1,0,1,Two year,1,Mailed check,53.1,1901.25,1.7467105263157896
2773-OVBPK,0,Male,0,1,0,67,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),111.3,7567.2,3.661184210526316
2774-LVQUS,1,Female,1,1,0,15,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,83.05,1258.3,2.731907894736842
2777-PHDEI,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.05,78.05,2.567434210526316
2778-OCLGR,1,Male,1,1,0,24,0,0,DSL,1,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),39.1,971.3,1.286184210526316
2782-JEEBU,0,Male,0,0,0,21,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,36.0,780.15,1.1842105263157896
2782-LFZVW,0,Female,0,0,0,11,1,1,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,58.95,601.6,1.9391447368421055
2786-GCDPI,0,Female,1,0,0,50,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.95,5222.35,3.452302631578948
2788-CJQAQ,0,Male,0,0,0,13,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.45,270.2,0.6398026315789473
2789-CZANW,0,Female,0,1,1,64,1,1,Fiber optic,1,1,0,1,1,1,Two year,0,Bank transfer (automatic),110.3,6997.3,3.6282894736842106
2789-HQBOU,0,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.35,253.8,2.643092105263158
2790-XUYMV,0,Male,0,0,1,71,1,1,Fiber optic,1,1,0,0,0,0,One year,1,Credit card (automatic),85.45,6028.95,2.810855263157895
2791-SFVEW,0,Female,0,0,0,9,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.15,238.15,0.662828947368421
2792-LSHWX,0,Female,0,0,0,1,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Mailed check,83.4,83.4,2.743421052631579
2792-VPPET,0,Male,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.5,76.95,0.674342105263158
2794-XIMMO,1,Male,0,1,0,53,0,0,DSL,0,1,1,1,1,1,One year,1,Electronic check,60.45,3184.25,1.9884868421052633
2796-NNUFI,0,Female,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.95,927.1,0.65625
2796-UUZZO,0,Male,0,1,1,63,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),80.3,4896.35,2.6414473684210527
2798-NYLMZ,0,Male,0,1,0,71,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),108.55,7616.0,3.5707236842105265
2799-ARNLO,0,Female,1,1,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.35,341.6,2.28125
2799-TSLAG,0,Female,0,1,1,65,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),25.3,1748.55,0.8322368421052633
2800-QQUSO,0,Male,0,0,0,42,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,100.3,4222.95,3.299342105263158
2800-VEQXM,0,Female,0,0,0,3,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,74.75,238.1,2.4588815789473686
2801-NISEI,0,Male,0,0,0,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.95,1348.5,1.8075657894736843
2804-ETQDK,0,Male,0,0,1,66,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.55,1357.1,0.6759868421052632
2805-AUFQN,0,Female,0,0,0,25,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.8,475.2,0.6513157894736843
2805-EDJPQ,0,Female,0,1,1,56,1,1,Fiber optic,0,1,1,1,0,1,One year,1,Credit card (automatic),99.75,5608.4,3.28125
2806-MLNTI,0,Male,1,1,0,52,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),105.1,5376.4,3.4572368421052633
2808-CHTDM,0,Female,0,1,1,23,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.1,611.45,0.8256578947368421
2809-ILCYT,0,Female,0,1,0,25,1,1,No,0,0,0,0,0,0,One year,1,Mailed check,26.8,733.55,0.8815789473684211
2809-ZMYOQ,0,Female,0,0,0,32,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.35,3334.9,3.3338815789473686
2810-FTLEM,1,Female,0,0,0,16,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,50.15,762.25,1.649671052631579
2811-POVEX,0,Female,1,1,1,23,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),88.45,2130.55,2.9095394736842106
2812-ENYMO,0,Male,0,0,0,26,0,0,DSL,1,0,0,1,1,1,One year,0,Credit card (automatic),54.55,1362.85,1.794407894736842
2812-REYAT,0,Female,0,1,0,49,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.05,923.1,0.6595394736842106
2812-SFXMJ,0,Male,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20.05,0.6595394736842106
2815-CPTUL,1,Male,1,0,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.25,331.9,2.3108552631578947
2817-LVCPP,0,Female,0,0,0,50,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.4,1023.95,0.638157894736842
2817-NTQDO,1,Male,0,0,0,13,0,0,DSL,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),45.55,597.0,1.4983552631578947
2819-GWENI,0,Female,0,1,1,28,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.9,543.0,0.6546052631578947
2821-WARNZ,0,Female,0,0,1,49,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.45,921.3,0.6398026315789473
2823-LKABH,0,Female,0,0,0,18,1,1,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),95.05,1679.4,3.1266447368421053
2824-DXNKN,0,Female,0,1,1,72,1,1,DSL,1,0,1,0,1,0,Two year,1,Bank transfer (automatic),71.45,5025.85,2.3503289473684212
2824-MYYBN,0,Female,0,1,1,37,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.25,3314.15,3.1332236842105265
2826-DXLQO,0,Male,1,1,0,7,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),29.8,220.45,0.980263157894737
2826-UWHIS,0,Male,0,1,0,45,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),81.4,3775.85,2.6776315789473686
2828-SLQPF,0,Male,0,0,0,19,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.0,865.85,1.480263157894737
2829-HYVZP,0,Male,0,0,0,29,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.8,572.2,0.6513157894736843
2830-LEWOA,0,Male,0,1,1,61,1,0,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),103.9,6449.15,3.417763157894737
2831-EBWRN,0,Male,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.9,199.75,1.5098684210526316
2832-KJCRD,0,Female,0,0,0,38,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.65,3988.5,3.409539473684211
2832-SCUCO,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.9,57.4,0.6546052631578947
2833-SLKDQ,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.05,45.05,1.481907894736842
2834-JKOOW,0,Female,0,0,0,15,0,0,DSL,1,1,1,1,0,0,One year,0,Mailed check,45.9,693.45,1.5098684210526316
2834-JRTUA,1,Male,0,0,0,71,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,108.05,7532.15,3.554276315789474
2834-SPCJV,1,Male,0,1,0,52,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,84.1,4348.65,2.7664473684210527
2839-RFSQE,1,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.65,38.7,0.6792763157894737
2840-XANRC,1,Male,1,1,0,24,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,93.15,2231.05,3.0641447368421058
2842-BCQGE,0,Male,0,0,0,43,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.35,3161.4,2.4786184210526314
2842-JTCCU,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),46.05,80.35,1.5148026315789473
2843-CQMEG,0,Male,0,0,0,24,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,49.7,1218.25,1.6348684210526319
2845-AFFTX,1,Male,1,1,0,41,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.8,4259.3,3.2828947368421053
2845-HSJCY,1,Female,0,1,1,14,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,87.25,1258.6,2.8700657894736845
2845-KDHVX,0,Female,0,1,0,64,1,0,DSL,0,1,1,1,0,1,Two year,1,Mailed check,68.3,4378.8,2.2467105263157894
2848-YXSMW,0,Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.4,1363.25,0.638157894736842
2851-MMUTZ,0,Female,0,0,0,27,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,56.15,1439.35,1.8470394736842106
2851-STERV,0,Male,1,0,0,35,1,0,DSL,0,0,1,1,1,1,One year,1,Electronic check,73.0,2471.25,2.4013157894736845
2853-CWQFQ,0,Male,0,0,1,1,1,0,DSL,0,0,0,1,0,1,Month-to-month,1,Mailed check,59.55,59.55,1.9588815789473684
2856-HYAPG,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,68.65,68.65,2.2582236842105265
2856-NNASM,1,Male,1,0,0,43,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,89.55,3856.75,2.9457236842105265
2858-EIMXH,0,Female,1,1,0,53,1,1,Fiber optic,0,0,0,0,1,1,One year,1,Credit card (automatic),95.85,5016.25,3.1529605263157894
2858-MOFSQ,1,Female,0,0,1,17,1,1,DSL,0,0,1,0,0,0,One year,1,Mailed check,55.85,937.5,1.837171052631579
2860-RANUS,1,Female,1,0,0,20,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),85.8,1727.5,2.8223684210526314
2862-JVEOY,0,Male,0,0,0,6,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.15,124.4,0.6299342105263158
2862-PFNIK,0,Male,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.7,24.7,0.8125
2863-IMQDR,0,Female,0,0,0,61,1,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,89.65,5308.7,2.949013157894737
2865-TCHJW,1,Female,1,0,0,4,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,89.2,346.2,2.93421052631579
2866-IKBTM,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,19.55,0.643092105263158
2867-UIMSS,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.5,80.5,2.648026315789474
2868-LLSKM,0,Female,0,1,1,68,1,1,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),83.65,5733.4,2.7516447368421058
2868-MZAGQ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.25,79.25,2.606907894736842
2868-SNELZ,1,Female,0,0,0,2,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,80.6,155.8,2.651315789473684
2869-ADAWR,1,Female,0,0,0,45,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),89.3,4016.85,2.9375
2873-ZLIWT,1,Female,0,1,1,40,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,84.85,3303.05,2.7911184210526314
2874-YXVVA,0,Female,0,0,0,34,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,105.1,3634.8,3.4572368421052633
2876-GZYZC,0,Female,0,0,0,13,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.95,1215.65,2.827302631578948
2876-VBBBL,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,20.25,0.6661184210526316
2877-VDUER,0,Female,0,1,1,35,0,0,DSL,0,0,0,1,1,0,One year,0,Mailed check,40.9,1383.6,1.3453947368421053
2878-DHMIN,0,Male,0,1,1,35,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.9,666.0,0.6546052631578947
2878-RMWXY,0,Male,1,1,0,72,1,1,Fiber optic,1,1,1,0,0,1,Two year,1,Credit card (automatic),102.65,7550.3,3.3766447368421058
2880-FPNAE,0,Male,1,1,0,2,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.2,140.1,2.4407894736842106
2882-DDZPG,0,Female,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.45,227.45,0.6398026315789473
2882-WDTBA,0,Male,0,1,1,69,1,0,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),75.75,5388.15,2.491776315789474
2883-ILGWO,0,Male,1,0,0,57,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),104.9,5913.95,3.4506578947368425
2884-GBPFB,1,Female,0,1,0,35,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,2416.55,2.3125
2885-HIJDH,0,Male,0,1,1,69,1,1,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),86.9,6194.1,2.858552631578948
2886-KEFUM,1,Female,0,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,107.5,6873.75,3.536184210526316
2887-JPYLU,0,Female,0,0,1,41,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),45.2,1841.9,1.486842105263158
2888-ADFAO,0,Female,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),21.3,1041.8,0.7006578947368421
2889-FPWRM,1,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),117.8,8684.8,3.875
2890-WFBHU,0,Female,0,0,0,59,1,1,DSL,1,1,1,1,0,1,One year,0,Credit card (automatic),79.85,4786.1,2.6266447368421053
2892-GESUL,0,Female,0,1,1,18,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.35,309.25,0.636513157894737
2894-QOJRX,1,Female,0,1,0,25,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),34.0,853.0,1.118421052631579
2896-TBNBE,0,Male,0,1,0,40,1,0,Fiber optic,0,1,1,0,0,0,One year,0,Electronic check,80.8,3132.75,2.6578947368421053
2897-DOVND,0,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,146.65,2.2960526315789473
2898-LSJGD,1,Female,0,1,1,21,0,0,DSL,1,0,1,0,1,1,One year,1,Electronic check,55.95,1157.05,1.8404605263157896
2898-MRKPI,0,Male,0,1,1,68,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),101.05,6770.5,3.3240131578947367
2900-PHPLN,0,Female,1,1,0,70,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.55,1462.05,0.643092105263158
2903-YYTBW,0,Male,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.55,44.55,1.4654605263157894
2904-GGUAZ,0,Female,0,1,0,72,1,1,Fiber optic,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),84.05,6052.25,2.7648026315789473
2905-KFQUV,0,Female,0,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),70.4,154.8,2.3157894736842106
2907-ILJBN,0,Female,0,1,1,11,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.6,233.9,0.6776315789473685
2908-WGAXL,0,Female,0,1,1,56,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.95,1468.9,0.8207236842105263
2908-ZTPNF,0,Female,0,0,0,36,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),34.85,1267.2,1.1463815789473686
2911-IJORQ,0,Male,0,0,0,37,1,1,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),90.6,3358.65,2.9802631578947367
2911-UREFD,1,Female,0,1,0,39,0,0,DSL,1,0,1,0,1,1,Month-to-month,0,Electronic check,55.9,2184.35,1.8388157894736843
2911-WDXMV,0,Male,0,0,1,18,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),80.55,1406.65,2.6496710526315788
2916-BQZLN,0,Male,0,0,0,19,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,84.75,1651.95,2.7878289473684212
2919-HBCJO,1,Female,0,0,0,4,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),76.65,333.6,2.5213815789473686
2920-RNCEZ,0,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.95,69.95,2.3009868421052633
2921-XWDJH,0,Female,1,1,0,38,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,83.45,3147.15,2.7450657894736845
2924-KHUVI,0,Male,0,1,0,56,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,100.55,5514.95,3.307565789473684
2925-MXLSX,0,Female,0,0,0,30,1,1,DSL,0,1,1,0,1,0,One year,1,Credit card (automatic),68.95,2038.7,2.268092105263158
2925-VDZHY,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),88.7,6501.35,2.917763157894737
2926-JEJJC,0,Female,0,0,0,8,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.2,140.95,0.6644736842105263
2927-CVULT,0,Female,0,1,1,53,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),104.05,5566.4,3.4226973684210527
2927-QRRQV,0,Male,0,1,0,46,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,94.65,4312.5,3.1134868421052633
2928-HLDBA,0,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.7,112.75,0.680921052631579
2929-ERCFZ,1,Female,0,1,1,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.2,777.3,3.098684210526316
2929-QNSRW,1,Female,0,1,0,56,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,98.25,5508.35,3.231907894736842
2930-UOTMB,1,Female,0,0,0,31,1,1,DSL,1,0,1,1,0,0,Month-to-month,0,Credit card (automatic),65.25,1994.3,2.1463815789473686
2931-FSOHN,0,Male,1,0,0,13,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,59.9,788.35,1.9703947368421053
2931-SVLTV,0,Male,0,1,1,40,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),110.1,4469.1,3.6217105263157894
2931-VUVJN,0,Female,1,1,0,59,1,1,Fiber optic,1,1,1,1,0,0,One year,1,Electronic check,94.05,5483.9,3.09375
2931-XIQBR,0,Female,0,1,1,50,1,0,Fiber optic,0,0,1,1,1,1,One year,0,Mailed check,103.05,5153.5,3.3898026315789473
2933-FILNV,1,Female,0,1,1,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.4,36.55,0.8026315789473684
2933-XEUJM,0,Female,0,0,0,46,1,1,DSL,1,0,1,0,1,1,Two year,0,Mailed check,79.2,3593.8,2.605263157894737
2937-FTHUR,0,Female,0,0,1,18,1,1,DSL,1,0,0,0,0,1,Month-to-month,0,Electronic check,64.8,1166.7,2.1315789473684212
2946-KIQSP,0,Female,0,0,0,35,0,0,DSL,0,0,1,1,0,0,Month-to-month,1,Mailed check,33.45,1175.85,1.1003289473684212
2947-DOMLJ,1,Male,0,0,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,50.6,50.6,1.6644736842105265
